<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
19841001,10654.00,10654.00,10654.00,10654.00,0
19841002,10540.00,10540.00,10540.00,10540.00,0
19841003,10587.00,10587.00,10587.00,10587.00,0
19841004,10642.00,10642.00,10642.00,10642.00,0
19841005,10738.00,10738.00,10738.00,10738.00,0
19841008,10677.00,10677.00,10677.00,10677.00,0
19841009,10669.00,10669.00,10669.00,10669.00,0
19841011,10697.00,10697.00,10697.00,10697.00,0
19841012,10685.00,10685.00,10685.00,10685.00,0
19841015,10780.00,10780.00,10780.00,10780.00,0
19841016,10758.00,10758.00,10758.00,10758.00,0
19841017,10743.00,10743.00,10743.00,10743.00,0
19841018,10760.00,10760.00,10760.00,10760.00,0
19841019,10845.00,10845.00,10845.00,10845.00,0
19841022,11078.00,11078.00,11078.00,11078.00,0
19841023,11030.00,11030.00,11030.00,11030.00,0
19841024,11179.00,11179.00,11179.00,11179.00,0
19841025,11152.00,11152.00,11152.00,11152.00,0
19841026,11155.00,11155.00,11155.00,11155.00,0
19841029,11177.00,11177.00,11177.00,11177.00,0
19841030,11172.00,11172.00,11172.00,11172.00,0
19841031,11253.00,11253.00,11253.00,11253.00,0
19841101,11170.00,11170.00,11170.00,11170.00,0
19841102,11250.00,11250.00,11250.00,11250.00,0
19841105,11374.00,11374.00,11374.00,11374.00,0
19841106,11298.00,11298.00,11298.00,11298.00,0
19841107,11179.00,11179.00,11179.00,11179.00,0
19841108,11167.00,11167.00,11167.00,11167.00,0
19841109,11239.00,11239.00,11239.00,11239.00,0
19841112,11235.00,11235.00,11235.00,11235.00,0
19841113,11265.00,11265.00,11265.00,11265.00,0
19841114,11321.00,11321.00,11321.00,11321.00,0
19841115,11302.00,11302.00,11302.00,11302.00,0
19841116,11271.00,11271.00,11271.00,11271.00,0
19841119,11284.00,11284.00,11284.00,11284.00,0
19841120,11257.00,11257.00,11257.00,11257.00,0
19841121,11250.00,11250.00,11250.00,11250.00,0
19841122,11208.00,11208.00,11208.00,11208.00,0
19841126,11163.00,11163.00,11163.00,11163.00,0
19841127,11184.00,11184.00,11184.00,11184.00,0
19841128,11248.00,11248.00,11248.00,11248.00,0
19841129,11367.00,11367.00,11367.00,11367.00,0
19841130,11429.00,11429.00,11429.00,11429.00,0
19841203,11514.00,11514.00,11514.00,11514.00,0
19841204,11557.00,11557.00,11557.00,11557.00,0
19841205,11543.00,11543.00,11543.00,11543.00,0
19841206,11560.00,11560.00,11560.00,11560.00,0
19841207,11466.00,11466.00,11466.00,11466.00,0
19841210,11317.00,11317.00,11317.00,11317.00,0
19841211,11251.00,11251.00,11251.00,11251.00,0
19841212,11382.00,11382.00,11382.00,11382.00,0
19841213,11340.00,11340.00,11340.00,11340.00,0
19841214,11419.00,11419.00,11419.00,11419.00,0
19841217,11456.00,11456.00,11456.00,11456.00,0
19841218,11460.00,11460.00,11460.00,11460.00,0
19841219,11558.00,11558.00,11558.00,11558.00,0
19841220,11514.00,11514.00,11514.00,11514.00,0
19841221,11474.00,11474.00,11474.00,11474.00,0
19841224,11492.00,11492.00,11492.00,11492.00,0
19841227,11514.00,11514.00,11514.00,11514.00,0
19841228,11543.00,11543.00,11543.00,11543.00,0
19850102,11543.00,11543.00,11543.00,11543.00,0
19850104,11558.00,11558.00,11558.00,11558.00,0
19850107,11575.00,11575.00,11575.00,11575.00,0
19850108,11680.00,11680.00,11680.00,11680.00,0
19850109,11764.00,11764.00,11764.00,11764.00,0
19850110,11824.00,11824.00,11824.00,11824.00,0
19850111,11812.00,11812.00,11812.00,11812.00,0
19850114,11824.00,11824.00,11824.00,11824.00,0
19850116,11933.00,11933.00,11933.00,11933.00,0
19850117,11887.00,11887.00,11887.00,11887.00,0
19850118,11910.00,11910.00,11910.00,11910.00,0
19850121,11976.00,11976.00,11976.00,11976.00,0
19850122,11868.00,11868.00,11868.00,11868.00,0
19850123,11859.00,11859.00,11859.00,11859.00,0
19850124,11856.00,11856.00,11856.00,11856.00,0
19850125,11737.00,11737.00,11737.00,11737.00,0
19850128,11799.00,11799.00,11799.00,11799.00,0
19850129,11843.00,11843.00,11843.00,11843.00,0
19850130,11961.00,11961.00,11961.00,11961.00,0
19850131,11993.00,11993.00,11993.00,11993.00,0
19850201,11947.00,11947.00,11947.00,11947.00,0
19850204,11891.00,11891.00,11891.00,11891.00,0
19850205,11823.00,11823.00,11823.00,11823.00,0
19850206,11867.00,11867.00,11867.00,11867.00,0
19850207,11941.00,11941.00,11941.00,11941.00,0
19850208,12009.00,12009.00,12009.00,12009.00,0
19850212,12028.00,12028.00,12028.00,12028.00,0
19850213,12026.00,12026.00,12026.00,12026.00,0
19850214,12082.00,12082.00,12082.00,12082.00,0
19850215,12148.00,12148.00,12148.00,12148.00,0
19850218,12149.00,12149.00,12149.00,12149.00,0
19850219,12157.00,12157.00,12157.00,12157.00,0
19850220,12152.00,12152.00,12152.00,12152.00,0
19850221,12128.00,12128.00,12128.00,12128.00,0
19850222,12147.00,12147.00,12147.00,12147.00,0
19850225,12201.00,12201.00,12201.00,12201.00,0
19850226,12194.97,12194.97,12194.97,12194.97,0
19850227,12287.00,12287.00,12287.00,12287.00,0
19850228,12322.00,12322.00,12322.00,12322.00,0
19850301,12412.00,12412.00,12412.00,12412.00,0
19850304,12509.00,12509.00,12509.00,12509.00,0
19850305,12476.00,12476.00,12476.00,12476.00,0
19850306,12499.00,12499.00,12499.00,12499.00,0
19850307,12415.00,12415.00,12415.00,12415.00,0
19850308,12348.00,12348.00,12348.00,12348.00,0
19850311,12264.00,12264.00,12264.00,12264.00,0
19850312,12297.00,12297.00,12297.00,12297.00,0
19850313,12419.00,12419.00,12419.00,12419.00,0
19850314,12405.00,12405.00,12405.00,12405.00,0
19850315,12469.00,12469.00,12469.00,12469.00,0
19850318,12507.00,12507.00,12507.00,12507.00,0
19850319,12478.00,12478.00,12478.00,12478.00,0
19850320,12541.00,12541.00,12541.00,12541.00,0
19850322,12543.00,12543.00,12543.00,12543.00,0
19850325,12493.00,12493.00,12493.00,12493.00,0
19850326,12486.00,12486.00,12486.00,12486.00,0
19850327,12551.00,12551.00,12551.00,12551.00,0
19850328,12604.00,12604.00,12604.00,12604.00,0
19850329,12590.00,12590.00,12590.00,12590.00,0
19850401,12677.00,12677.00,12677.00,12677.00,0
19850402,12630.00,12630.00,12630.00,12630.00,0
19850403,12683.00,12683.00,12683.00,12683.00,0
19850404,12627.00,12627.00,12627.00,12627.00,0
19850405,12570.00,12570.00,12570.00,12570.00,0
19850408,12636.00,12636.00,12636.00,12636.00,0
19850409,12630.00,12630.00,12630.00,12630.00,0
19850410,12602.00,12602.00,12602.00,12602.00,0
19850411,12574.00,12574.00,12574.00,12574.00,0
19850412,12588.00,12588.00,12588.00,12588.00,0
19850415,12553.00,12553.00,12553.00,12553.00,0
19850416,12207.00,12207.00,12207.00,12207.00,0
19850417,12302.00,12302.00,12302.00,12302.00,0
19850418,12053.00,12053.00,12053.00,12053.00,0
19850419,12232.00,12232.00,12232.00,12232.00,0
19850422,12180.00,12180.00,12180.00,12180.00,0
19850423,12124.00,12124.00,12124.00,12124.00,0
19850424,12218.00,12218.00,12218.00,12218.00,0
19850425,12334.00,12334.00,12334.00,12334.00,0
19850426,12466.00,12466.00,12466.00,12466.00,0
19850430,12426.00,12426.00,12426.00,12426.00,0
19850501,12457.00,12457.00,12457.00,12457.00,0
19850502,12452.00,12452.00,12452.00,12452.00,0
19850507,12415.00,12415.00,12415.00,12415.00,0
19850508,12521.00,12521.00,12521.00,12521.00,0
19850509,12475.00,12475.00,12475.00,12475.00,0
19850510,12527.00,12527.00,12527.00,12527.00,0
19850513,12542.00,12542.00,12542.00,12542.00,0
19850514,12504.00,12504.00,12504.00,12504.00,0
19850515,12358.00,12358.00,12358.00,12358.00,0
19850516,12369.00,12369.00,12369.00,12369.00,0
19850517,12420.00,12420.00,12420.00,12420.00,0
19850520,12559.00,12559.00,12559.00,12559.00,0
19850521,12650.00,12650.00,12650.00,12650.00,0
19850522,12697.00,12697.00,12697.00,12697.00,0
19850523,12649.00,12649.00,12649.00,12649.00,0
19850527,12643.00,12643.00,12643.00,12643.00,0
19850528,12695.00,12695.00,12695.00,12695.00,0
19850529,12767.00,12767.00,12767.00,12767.00,0
19850530,12790.00,12790.00,12790.00,12790.00,0
19850603,12473.00,12473.00,12473.00,12473.00,0
19850604,12583.00,12583.00,12583.00,12583.00,0
19850605,12693.00,12693.00,12693.00,12693.00,0
19850606,12716.00,12716.00,12716.00,12716.00,0
19850607,12717.00,12717.00,12717.00,12717.00,0
19850610,12683.00,12683.00,12683.00,12683.00,0
19850611,12759.00,12759.00,12759.00,12759.00,0
19850612,12748.00,12748.00,12748.00,12748.00,0
19850613,12717.00,12717.00,12717.00,12717.00,0
19850614,12685.00,12685.00,12685.00,12685.00,0
19850617,12769.00,12769.00,12769.00,12769.00,0
19850618,12741.00,12741.00,12741.00,12741.00,0
19850619,12774.00,12774.00,12774.00,12774.00,0
19850620,12678.00,12678.00,12678.00,12678.00,0
19850621,12635.00,12635.00,12635.00,12635.00,0
19850624,12766.00,12766.00,12766.00,12766.00,0
19850625,12857.00,12857.00,12857.00,12857.00,0
19850626,12911.00,12911.00,12911.00,12911.00,0
19850627,12842.00,12842.00,12842.00,12842.00,0
19850628,12882.00,12882.00,12882.00,12882.00,0
19850701,12919.00,12919.00,12919.00,12919.00,0
19850702,12914.00,12914.00,12914.00,12914.00,0
19850703,12924.00,12924.00,12924.00,12924.00,0
19850705,12970.00,12970.00,12970.00,12970.00,0
19850708,13030.00,13030.00,13030.00,13030.00,0
19850709,13021.00,13021.00,13021.00,13021.00,0
19850710,13012.00,13012.00,13012.00,13012.00,0
19850711,12858.00,12858.00,12858.00,12858.00,0
19850712,12840.00,12840.00,12840.00,12840.00,0
19850715,12599.00,12599.00,12599.00,12599.00,0
19850716,12698.00,12698.00,12698.00,12698.00,0
19850717,12848.00,12848.00,12848.00,12848.00,0
19850718,12853.00,12853.00,12853.00,12853.00,0
19850719,12789.00,12789.00,12789.00,12789.00,0
19850722,12772.00,12772.00,12772.00,12772.00,0
19850723,12763.00,12763.00,12763.00,12763.00,0
19850724,12777.00,12777.00,12777.00,12777.00,0
19850725,12647.00,12647.00,12647.00,12647.00,0
19850726,12648.00,12648.00,12648.00,12648.00,0
19850729,12591.00,12591.00,12591.00,12591.00,0
19850730,12270.00,12270.00,12270.00,12270.00,0
19850731,12263.00,12263.00,12263.00,12263.00,0
19850801,12538.00,12538.00,12538.00,12538.00,0
19850802,12526.00,12526.00,12526.00,12526.00,0
19850805,12451.00,12451.00,12451.00,12451.00,0
19850806,12438.00,12438.00,12438.00,12438.00,0
19850807,12421.00,12421.00,12421.00,12421.00,0
19850808,12386.00,12386.00,12386.00,12386.00,0
19850809,12401.00,12401.00,12401.00,12401.00,0
19850812,12373.00,12373.00,12373.00,12373.00,0
19850813,12327.00,12327.00,12327.00,12327.00,0
19850814,12420.00,12420.00,12420.00,12420.00,0
19850815,12484.00,12484.00,12484.00,12484.00,0
19850816,12583.00,12583.00,12583.00,12583.00,0
19850819,12640.00,12640.00,12640.00,12640.00,0
19850820,12664.00,12664.00,12664.00,12664.00,0
19850821,12705.00,12705.00,12705.00,12705.00,0
19850822,12734.00,12734.00,12734.00,12734.00,0
19850823,12691.00,12691.00,12691.00,12691.00,0
19850826,12652.00,12652.00,12652.00,12652.00,0
19850827,12631.00,12631.00,12631.00,12631.00,0
19850828,12685.00,12685.00,12685.00,12685.00,0
19850829,12729.00,12729.00,12729.00,12729.00,0
19850830,12713.00,12713.00,12713.00,12713.00,0
19850903,12531.00,12531.00,12531.00,12531.00,0
19850904,12530.00,12530.00,12530.00,12530.00,0
19850905,12492.00,12492.00,12492.00,12492.00,0
19850906,12454.00,12454.00,12454.00,12454.00,0
19850909,12456.00,12456.00,12456.00,12456.00,0
19850910,12520.00,12520.00,12520.00,12520.00,0
19850911,12625.00,12625.00,12625.00,12625.00,0
19850912,12603.00,12603.00,12603.00,12603.00,0
19850913,12586.00,12586.00,12586.00,12586.00,0
19850917,12592.00,12592.00,12592.00,12592.00,0
19850918,12530.00,12530.00,12530.00,12530.00,0
19850919,12565.00,12565.00,12565.00,12565.00,0
19850920,12667.00,12667.00,12667.00,12667.00,0
19850924,12756.00,12756.00,12756.00,12756.00,0
19850925,12705.00,12705.00,12705.00,12705.00,0
19850926,12690.00,12690.00,12690.00,12690.00,0
19850927,12639.00,12639.00,12639.00,12639.00,0
19850930,12700.00,12700.00,12700.00,12700.00,0
19851001,12685.00,12685.00,12685.00,12685.00,0
19851002,12721.00,12721.00,12721.00,12721.00,0
19851003,12701.00,12701.00,12701.00,12701.00,0
19851004,12714.00,12714.00,12714.00,12714.00,0
19851007,12792.00,12792.00,12792.00,12792.00,0
19851008,12835.00,12835.00,12835.00,12835.00,0
19851009,12857.00,12857.00,12857.00,12857.00,0
19851011,12850.00,12850.00,12850.00,12850.00,0
19851014,13017.00,13017.00,13017.00,13017.00,0
19851015,13056.00,13056.00,13056.00,13056.00,0
19851016,13037.00,13037.00,13037.00,13037.00,0
19851017,13021.00,13021.00,13021.00,13021.00,0
19851018,12973.00,12973.00,12973.00,12973.00,0
19851021,13026.00,13026.00,13026.00,13026.00,0
19851022,13002.00,13002.00,13002.00,13002.00,0
19851023,12947.00,12947.00,12947.00,12947.00,0
19851024,12969.00,12969.00,12969.00,12969.00,0
19851025,12855.00,12855.00,12855.00,12855.00,0
19851028,12957.00,12957.00,12957.00,12957.00,0
19851029,12914.00,12914.00,12914.00,12914.00,0
19851030,12909.00,12909.00,12909.00,12909.00,0
19851031,12939.00,12939.00,12939.00,12939.00,0
19851101,12808.00,12808.00,12808.00,12808.00,0
19851105,12821.00,12821.00,12821.00,12821.00,0
19851106,12882.00,12882.00,12882.00,12882.00,0
19851107,12851.00,12851.00,12851.00,12851.00,0
19851108,12851.00,12851.00,12851.00,12851.00,0
19851111,12821.00,12821.00,12821.00,12821.00,0
19851112,12735.00,12735.00,12735.00,12735.00,0
19851113,12716.00,12716.00,12716.00,12716.00,0
19851114,12590.00,12590.00,12590.00,12590.00,0
19851115,12857.00,12857.00,12857.00,12857.00,0
19851118,12701.00,12701.00,12701.00,12701.00,0
19851119,12607.00,12607.00,12607.00,12607.00,0
19851120,12643.00,12643.00,12643.00,12643.00,0
19851121,12697.00,12697.00,12697.00,12697.00,0
19851122,12758.00,12758.00,12758.00,12758.00,0
19851125,12783.00,12783.00,12783.00,12783.00,0
19851126,12778.00,12778.00,12778.00,12778.00,0
19851127,12741.00,12741.00,12741.00,12741.00,0
19851129,12763.00,12763.00,12763.00,12763.00,0
19851202,12797.00,12797.00,12797.00,12797.00,0
19851203,12775.00,12775.00,12775.00,12775.00,0
19851204,12811.00,12811.00,12811.00,12811.00,0
19851205,12864.00,12864.00,12864.00,12864.00,0
19851206,12794.00,12794.00,12794.00,12794.00,0
19851209,12798.00,12798.00,12798.00,12798.00,0
19851210,12851.00,12851.00,12851.00,12851.00,0
19851211,12972.00,12972.00,12972.00,12972.00,0
19851212,13050.00,13050.00,13050.00,13050.00,0
19851213,13108.00,13108.00,13108.00,13108.00,0
19851216,13118.00,13118.00,13118.00,13118.00,0
19851217,13129.00,13129.00,13129.00,13129.00,0
19851218,13102.00,13102.00,13102.00,13102.00,0
19851219,13115.00,13115.00,13115.00,13115.00,0
19851220,13011.00,13011.00,13011.00,13011.00,0
19851223,13043.00,13043.00,13043.00,13043.00,0
19851224,13101.00,13101.00,13101.00,13101.00,0
19851226,13085.00,13085.00,13085.00,13085.00,0
19851227,13083.00,13083.00,13083.00,13083.00,0
19860106,13054.00,13054.00,13054.00,13054.00,0
19860107,12991.00,12991.00,12991.00,12991.00,0
19860108,13056.00,13056.00,13056.00,13056.00,0
19860109,13034.00,13034.00,13034.00,13034.00,0
19860110,12898.00,12898.00,12898.00,12898.00,0
19860113,12977.00,12977.00,12977.00,12977.00,0
19860114,12929.00,12929.00,12929.00,12929.00,0
19860116,13027.00,13027.00,13027.00,13027.00,0
19860117,13010.00,13010.00,13010.00,13010.00,0
19860120,12952.00,12952.00,12952.00,12952.00,0
19860121,12882.00,12882.00,12882.00,12882.00,0
19860122,12923.00,12923.00,12923.00,12923.00,0
19860123,12889.00,12889.00,12889.00,12889.00,0
19860124,12904.00,12904.00,12904.00,12904.00,0
19860127,12983.00,12983.00,12983.00,12983.00,0
19860128,12994.00,12994.00,12994.00,12994.00,0
19860129,12937.00,12937.00,12937.00,12937.00,0
19860130,12949.00,12949.00,12949.00,12949.00,0
19860131,13024.00,13024.00,13024.00,13024.00,0
19860203,13087.00,13087.00,13087.00,13087.00,0
19860204,13138.00,13138.00,13138.00,13138.00,0
19860205,13186.00,13186.00,13186.00,13186.00,0
19860206,13187.00,13187.00,13187.00,13187.00,0
19860207,13212.00,13212.00,13212.00,13212.00,0
19860210,13226.00,13226.00,13226.00,13226.00,0
19860212,13301.00,13301.00,13301.00,13301.00,0
19860213,13296.00,13296.00,13296.00,13296.00,0
19860214,13343.00,13343.00,13343.00,13343.00,0
19860217,13448.00,13448.00,13448.00,13448.00,0
19860218,13436.00,13436.00,13436.00,13436.00,0
19860219,13467.00,13467.00,13467.00,13467.00,0
19860220,13355.00,13355.00,13355.00,13355.00,0
19860221,13394.00,13394.00,13394.00,13394.00,0
19860224,13506.00,13506.00,13506.00,13506.00,0
19860225,13576.00,13576.00,13576.00,13576.00,0
19860226,13622.00,13622.00,13622.00,13622.00,0
19860227,13642.00,13642.00,13642.00,13642.00,0
19860228,13641.00,13641.00,13641.00,13641.00,0
19860303,13768.00,13768.00,13768.00,13768.00,0
19860304,13785.00,13785.00,13785.00,13785.00,0
19860305,13807.00,13807.00,13807.00,13807.00,0
19860306,13902.00,13902.00,13902.00,13902.00,0
19860307,13995.00,13995.00,13995.00,13995.00,0
19860310,14057.00,14057.00,14057.00,14057.00,0
19860311,14066.00,14066.00,14066.00,14066.00,0
19860312,14238.00,14238.00,14238.00,14238.00,0
19860313,14415.00,14415.00,14415.00,14415.00,0
19860314,14517.00,14517.00,14517.00,14517.00,0
19860317,14656.00,14656.00,14656.00,14656.00,0
19860318,14639.00,14639.00,14639.00,14639.00,0
19860319,14477.00,14477.00,14477.00,14477.00,0
19860320,14753.00,14753.00,14753.00,14753.00,0
19860321,15014.00,15014.00,15014.00,15014.00,0
19860324,14975.00,14975.00,14975.00,14975.00,0
19860325,14827.00,14827.00,14827.00,14827.00,0
19860327,15337.00,15337.00,15337.00,15337.00,0
19860331,15860.00,15860.00,15860.00,15860.00,0
19860401,15746.00,15746.00,15746.00,15746.00,0
19860402,15556.00,15556.00,15556.00,15556.00,0
19860403,15272.00,15272.00,15272.00,15272.00,0
19860404,15020.00,15020.00,15020.00,15020.00,0
19860407,15062.00,15062.00,15062.00,15062.00,0
19860408,15014.00,15014.00,15014.00,15014.00,0
19860409,15110.00,15110.00,15110.00,15110.00,0
19860410,15204.00,15204.00,15204.00,15204.00,0
19860411,15326.00,15326.00,15326.00,15326.00,0
19860414,15397.00,15397.00,15397.00,15397.00,0
19860415,15352.00,15352.00,15352.00,15352.00,0
19860416,15358.00,15358.00,15358.00,15358.00,0
19860417,15487.00,15487.00,15487.00,15487.00,0
19860418,15759.00,15759.00,15759.00,15759.00,0
19860421,15827.00,15827.00,15827.00,15827.00,0
19860422,15713.00,15713.00,15713.00,15713.00,0
19860423,15748.00,15748.00,15748.00,15748.00,0
19860424,15682.00,15682.00,15682.00,15682.00,0
19860425,15690.00,15690.00,15690.00,15690.00,0
19860428,15758.00,15758.00,15758.00,15758.00,0
19860430,15826.00,15826.00,15826.00,15826.00,0
19860501,15783.00,15783.00,15783.00,15783.00,0
19860506,15900.00,15900.00,15900.00,15900.00,0
19860507,15954.00,15954.00,15954.00,15954.00,0
19860508,16078.00,16078.00,16078.00,16078.00,0
19860509,16105.00,16105.00,16105.00,16105.00,0
19860512,16195.00,16195.00,16195.00,16195.00,0
19860513,15982.00,15982.00,15982.00,15982.00,0
19860514,15944.00,15944.00,15944.00,15944.00,0
19860515,15925.00,15925.00,15925.00,15925.00,0
19860516,15739.00,15739.00,15739.00,15739.00,0
19860519,15698.00,15698.00,15698.00,15698.00,0
19860520,15690.00,15690.00,15690.00,15690.00,0
19860521,15808.00,15808.00,15808.00,15808.00,0
19860522,15917.00,15917.00,15917.00,15917.00,0
19860523,16205.00,16205.00,16205.00,16205.00,0
19860526,16410.00,16410.00,16410.00,16410.00,0
19860527,16467.00,16467.00,16467.00,16467.00,0
19860528,16553.00,16553.00,16553.00,16553.00,0
19860529,16611.00,16611.00,16611.00,16611.00,0
19860530,16739.00,16739.00,16739.00,16739.00,0
19860602,16739.00,16739.00,16739.00,16739.00,0
19860603,16670.00,16670.00,16670.00,16670.00,0
19860604,16803.00,16803.00,16803.00,16803.00,0
19860605,16811.00,16811.00,16811.00,16811.00,0
19860606,16818.00,16818.00,16818.00,16818.00,0
19860609,17008.00,17008.00,17008.00,17008.00,0
19860610,16968.00,16968.00,16968.00,16968.00,0
19860611,17096.00,17096.00,17096.00,17096.00,0
19860612,17131.00,17131.00,17131.00,17131.00,0
19860613,17206.00,17206.00,17206.00,17206.00,0
19860616,17186.00,17186.00,17186.00,17186.00,0
19860617,17076.00,17076.00,17076.00,17076.00,0
19860618,17177.00,17177.00,17177.00,17177.00,0
19860619,17278.00,17278.00,17278.00,17278.00,0
19860620,17403.00,17403.00,17403.00,17403.00,0
19860623,17458.00,17458.00,17458.00,17458.00,0
19860624,17342.00,17342.00,17342.00,17342.00,0
19860625,17517.00,17517.00,17517.00,17517.00,0
19860626,17601.00,17601.00,17601.00,17601.00,0
19860627,17500.00,17500.00,17500.00,17500.00,0
19860630,17654.00,17654.00,17654.00,17654.00,0
19860701,17623.00,17623.00,17623.00,17623.00,0
19860702,17670.00,17670.00,17670.00,17670.00,0
19860703,17692.00,17692.00,17692.00,17692.00,0
19860704,17598.00,17598.00,17598.00,17598.00,0
19860707,17714.00,17714.00,17714.00,17714.00,0
19860708,17734.00,17734.00,17734.00,17734.00,0
19860709,17506.00,17506.00,17506.00,17506.00,0
19860710,17470.00,17470.00,17470.00,17470.00,0
19860711,17670.00,17670.00,17670.00,17670.00,0
19860714,17821.00,17821.00,17821.00,17821.00,0
19860715,17883.00,17883.00,17883.00,17883.00,0
19860716,17701.00,17701.00,17701.00,17701.00,0
19860717,17726.00,17726.00,17726.00,17726.00,0
19860718,17839.00,17839.00,17839.00,17839.00,0
19860721,17522.00,17522.00,17522.00,17522.00,0
19860722,17639.00,17639.00,17639.00,17639.00,0
19860723,17860.00,17860.00,17860.00,17860.00,0
19860724,18026.00,18026.00,18026.00,18026.00,0
19860725,18051.00,18051.00,18051.00,18051.00,0
19860728,18039.00,18039.00,18039.00,18039.00,0
19860729,17729.00,17729.00,17729.00,17729.00,0
19860730,17799.00,17799.00,17799.00,17799.00,0
19860731,17510.00,17510.00,17510.00,17510.00,0
19860801,17322.00,17322.00,17322.00,17322.00,0
19860804,17263.00,17263.00,17263.00,17263.00,0
19860805,17415.00,17415.00,17415.00,17415.00,0
19860806,17353.00,17353.00,17353.00,17353.00,0
19860807,17422.00,17422.00,17422.00,17422.00,0
19860808,17436.00,17436.00,17436.00,17436.00,0
19860811,17479.00,17479.00,17479.00,17479.00,0
19860812,17795.00,17795.00,17795.00,17795.00,0
19860813,18001.00,18001.00,18001.00,18001.00,0
19860814,18265.00,18265.00,18265.00,18265.00,0
19860815,18376.00,18376.00,18376.00,18376.00,0
19860818,18597.00,18597.00,18597.00,18597.00,0
19860819,18793.00,18793.00,18793.00,18793.00,0
19860820,18936.00,18936.00,18936.00,18936.00,0
19860821,18951.00,18951.00,18951.00,18951.00,0
19860825,18566.00,18566.00,18566.00,18566.00,0
19860826,18641.00,18641.00,18641.00,18641.00,0
19860827,18503.00,18503.00,18503.00,18503.00,0
19860828,18370.00,18370.00,18370.00,18370.00,0
19860829,18821.00,18821.00,18821.00,18821.00,0
19860901,18821.00,18821.00,18821.00,18821.00,0
19860902,18695.00,18695.00,18695.00,18695.00,0
19860903,18694.00,18694.00,18393.00,18505.00,0
19860904,18515.00,18624.00,18514.00,18560.00,0
19860905,18572.00,18778.00,18572.00,18775.00,0
19860908,18765.00,18784.00,18545.00,18552.00,0
19860909,18537.00,18537.00,18433.00,18474.00,0
19860910,18477.00,18636.00,18473.00,18619.00,0
19860911,18615.00,18668.00,18548.00,18561.00,0
19860912,18554.00,18554.00,17939.00,18101.00,0
19860915,18554.00,18554.00,18554.00,18554.00,0
19860916,18087.00,18087.00,17459.00,17463.00,0
19860917,17471.00,17620.00,17336.00,17337.00,0
19860918,17327.00,17520.00,17327.00,17478.00,0
19860919,17493.00,17612.00,17493.00,17523.00,0
19860922,17527.00,17707.00,17527.00,17706.00,0
19860923,17527.00,17527.00,17527.00,17527.00,0
19860924,17718.00,18018.00,17718.00,17956.00,0
19860925,17979.00,18078.00,17904.00,17988.00,0
19860926,17979.00,18052.00,17871.00,17961.00,0
19860929,18185.00,18263.00,18094.00,18106.00,0
19860930,17894.00,17894.00,17817.00,17853.00,0
19861001,17854.00,17974.00,17563.00,17564.00,0
19861002,17564.00,17602.00,17004.00,17019.00,0
19861003,17005.00,17271.00,16820.00,17240.00,0
19861006,17599.00,17676.00,17431.00,17435.00,0
19861007,17441.00,17608.00,17441.00,17604.00,0
19861008,17604.00,17683.00,17472.00,17515.00,0
19861009,17512.00,17652.00,17512.00,17650.00,0
19861013,17623.00,17623.00,17330.00,17339.00,0
19861014,17349.00,17447.00,17097.00,17318.00,0
19861015,17317.00,17393.00,16958.00,16970.00,0
19861016,16976.00,17028.00,16692.00,16872.00,0
19861017,16869.00,16932.00,16671.00,16700.00,0
19861020,16692.00,16692.00,16482.00,16523.00,0
19861021,16501.00,16501.00,15989.00,16206.00,0
19861022,16216.00,16321.00,15638.00,15820.00,0
19861023,15817.00,16329.00,15624.00,16308.00,0
19861024,16322.00,16563.00,16280.00,16284.00,0
19861027,16186.00,16207.00,16135.00,16158.00,0
19861028,16152.00,16398.00,16152.00,16398.00,0
19861029,16397.00,16532.00,16397.00,16505.00,0
19861030,16526.00,17011.00,16526.00,17011.00,0
19861031,17021.00,17091.00,16897.00,16911.00,0
19861104,16840.00,16894.00,16751.00,16787.00,0
19861105,16766.00,16845.00,16700.00,16714.00,0
19861106,16712.00,16771.00,16712.00,16758.00,0
19861107,16778.00,16977.00,16778.00,16974.00,0
19861110,16989.00,17076.00,16961.00,17053.00,0
19861111,17055.00,17303.00,17055.00,17301.00,0
19861112,17306.00,17487.00,17306.00,17448.00,0
19861113,17443.00,17466.00,17417.00,17438.00,0
19861114,17424.00,17424.00,17290.00,17391.00,0
19861117,17400.00,17475.00,17204.00,17208.00,0
19861118,17221.00,17297.00,17221.00,17274.00,0
19861119,17252.00,17303.00,17200.00,17284.00,0
19861120,17314.00,17410.00,17265.00,17305.00,0
19861121,17331.00,17520.00,17331.00,17490.00,0
19861125,17658.00,17789.00,17658.00,17748.00,0
19861126,17747.00,17770.00,17687.00,17728.00,0
19861127,17748.00,17884.00,17748.00,17884.00,0
19861128,17903.00,18084.00,17903.00,18083.00,0
19861201,18339.00,18434.00,18308.00,18308.00,0
19861202,18327.00,18360.00,18132.00,18191.00,0
19861203,18200.00,18475.00,18200.00,18455.00,0
19861204,18453.00,18626.00,18453.00,18624.00,0
19861205,18616.00,18726.00,18613.00,18637.00,0
19861208,18609.00,18731.00,18609.00,18711.00,0
19861209,18711.00,18794.00,18585.00,18603.00,0
19861210,18601.00,18790.00,18595.00,18776.00,0
19861211,18777.00,18833.00,18723.00,18731.00,0
19861212,18733.00,18895.00,18721.00,18831.00,0
